id,hash,entry_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
7013,982265a0d6b297259537d848bbe2e2261f8636e9ff5ec30d4c28ee1dbd29338d,214,1,4,4,7,3,5,2,5,6,7,7,5,3,2,6,4,5,6,3,7,gpt-5-mini-2025-08-07,938,678
7014,982265a0d6b297259537d848bbe2e2261f8636e9ff5ec30d4c28ee1dbd29338d,214,2,5,6,7,4,6,2,6,7,7,7,4,4,2,6,5,7,6,3,8,gpt-5-mini-2025-08-07,1108,678
7015,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,0,3,7,8,3,7,2,3,5,7,5,4,3,2,6,6,7,6,3,8,gpt-5-mini-2025-08-07,1153,1244
7016,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,1,5,7,8,4,7,2,4,6,8,7,5,4,2,6,5,7,6,6,7,gpt-5-mini-2025-08-07,897,1244
7017,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,2,3,7,8,3,7,2,3,6,7,6,5,3,2,6,6,7,6,4,8,gpt-5-mini-2025-08-07,810,1244
7018,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,0,3,5,8,3,8,2,4,6,8,7,4,4,2,7,6,7,6,5,7,gpt-5-mini-2025-08-07,1066,1158
7019,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,1,4,5,8,3,7,2,4,6,8,7,5,4,2,6,7,7,5,5,6,gpt-5-mini-2025-08-07,874,1158
7020,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,2,3,5,8,3,8,2,4,6,8,7,4,4,2,5,7,7,5,5,7,gpt-5-mini-2025-08-07,916,1158
7021,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,0,3,7,8,4,7,2,3,5,8,6,5,4,2,6,6,7,6,4,8,gpt-5-mini-2025-08-07,1002,1244
7022,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,1,3,6,8,3,7,2,3,5,8,7,5,4,2,6,6,7,6,4,8,gpt-5-mini-2025-08-07,1002,1244
7023,07df8eca2b4f2d616f86283f86fdc74c22cf767684aedebced1fb6b5000819d7,215,2,4,6,8,3,7,2,3,5,7,6,5,4,2,6,6,7,6,3,8,gpt-5-mini-2025-08-07,1002,1244
7024,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,0,3,6,8,3,8,2,3,6,8,6,3,4,2,7,6,7,5,5,8,gpt-5-mini-2025-08-07,1066,1158
7025,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,1,4,6,8,3,7,2,4,6,8,6,5,5,2,7,6,7,5,5,7,gpt-5-mini-2025-08-07,1130,1158
7026,428f6f1b97265109d8c91d09654f2d87e55752e49cdcad67ddf5f91dd8b6cf3e,216,2,4,6,8,4,7,2,4,6,8,7,4,5,2,6,7,7,5,3,6,gpt-5-mini-2025-08-07,938,1158
7027,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,0,8,7,7,3,6,4,6,8,7,6,4,3,2,6,5,6,5,6,8,gpt-5-mini-2025-08-07,1130,867
7028,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,1,8,7,7,2,6,3,7,8,6,6,3,3,2,7,5,6,6,4,8,gpt-5-mini-2025-08-07,1194,867
7029,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,2,7,5,7,3,6,3,6,7,6,7,3,3,2,6,6,6,6,4,7,gpt-5-mini-2025-08-07,1130,867
7030,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,0,7,6,8,3,6,5,6,8,7,6,3,4,2,6,4,7,6,4,8,gpt-5-mini-2025-08-07,1386,867
7031,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,1,8,6,8,3,7,4,6,8,8,7,3,4,2,5,5,6,6,5,8,gpt-5-mini-2025-08-07,1002,867
7032,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,2,7,6,8,2,5,3,5,7,7,7,3,3,2,6,4,6,7,3,8,gpt-5-mini-2025-08-07,897,867
7033,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,0,8,6,7,3,6,5,7,8,6,6,3,3,2,6,5,6,6,3,7,gpt-5-mini-2025-08-07,1130,867
7034,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,1,8,7,8,3,6,3,6,8,7,7,3,3,2,6,4,6,6,5,7,gpt-5-mini-2025-08-07,1258,867
7035,3140700d9a4af3b01e74e933f4fec5bad17547a32b8fc10690391d95219d68e8,223,2,7,7,7,3,4,2,4,7,6,7,3,4,1,5,3,5,6,5,7,gpt-5-mini-2025-08-07,852,867
7036,a7e95d7f0ef3eb9b1280af46deb17f7148a45ba1d7096b928fec77fecde03b26,224,0,5,4,7,5,6,2,3,4,7,5,6,5,3,6,6,5,4,3,3,gpt-5-mini-2025-08-07,874,679
7037,a7e95d7f0ef3eb9b1280af46deb17f7148a45ba1d7096b928fec77fecde03b26,224,1,4,7,8,5,7,3,4,5,7,6,4,5,2,6,7,7,4,5,4,gpt-5-mini-2025-08-07,1194,679
7038,a7e95d7f0ef3eb9b1280af46deb17f7148a45ba1d7096b928fec77fecde03b26,224,2,3,5,7,4,7,2,3,5,7,6,6,5,2,6,6,6,3,2,5,gpt-5-mini-2025-08-07,938,679
7039,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,0,3,5,6,4,6,2,7,4,6,4,6,5,3,7,5,5,2,2,3,gpt-5-mini-2025-08-07,1002,697
7040,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,1,5,5,6,4,5,2,7,6,5,4,6,5,3,6,5,6,2,2,2,gpt-5-mini-2025-08-07,1003,697
7041,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,2,4,5,5,4,6,2,6,5,4,4,6,5,3,7,4,6,2,2,2,gpt-5-mini-2025-08-07,1089,697
7042,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,0,5,5,6,5,6,3,7,6,6,5,6,5,4,6,5,6,3,3,3,gpt-5-mini-2025-08-07,833,697
7043,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,1,5,5,5,5,5,2,7,6,4,5,6,5,3,6,4,6,2,2,3,gpt-5-mini-2025-08-07,1002,697
7044,0790c4b0213f2415db6ba49f614bed675d105b69ef105be895ce49eb5e0fbe90,225,2,3,5,6,4,6,2,6,4,5,5,6,5,3,6,5,6,2,3,3,gpt-5-mini-2025-08-07,1002,697
7045,6c1ed387da736d5bbe3012f65f193345cbdc770b55ec961553d51fe5edcfdf43,227,0,7,7,7,5,4,2,8,8,6,7,2,5,2,3,4,2,2,4,2,gpt-5-mini-2025-08-07,938,707
7046,6c1ed387da736d5bbe3012f65f193345cbdc770b55ec961553d51fe5edcfdf43,227,1,5,6,7,5,4,2,8,8,7,8,3,5,2,3,4,3,2,4,3,gpt-5-mini-2025-08-07,1002,707
7047,6c1ed387da736d5bbe3012f65f193345cbdc770b55ec961553d51fe5edcfdf43,227,2,6,6,8,5,5,2,8,8,7,8,2,5,2,3,3,3,2,3,2,gpt-5-mini-2025-08-07,1002,707
7048,0b8eb75c9b6aa5f196a861b20227c0970bab0bd96697578e39ec9342eb8ff51a,226,0,5,7,8,4,6,2,5,7,7,6,4,5,2,7,7,6,6,6,8,gpt-5-mini-2025-08-07,1386,868
7049,0b8eb75c9b6aa5f196a861b20227c0970bab0bd96697578e39ec9342eb8ff51a,226,1,5,6,7,4,5,2,6,7,7,6,4,4,2,6,5,5,6,4,6,gpt-5-mini-2025-08-07,1130,868
7050,0b8eb75c9b6aa5f196a861b20227c0970bab0bd96697578e39ec9342eb8ff51a,226,2,5,7,8,4,5,2,6,7,8,7,3,5,2,6,4,4,6,3,7,gpt-5-mini-2025-08-07,1130,868
7051,6e992d57de602e89e9cf4c5ded1d4e512b66c52f53b8590966e1a2ec1dad4426,228,0,7,8,8,5,8,2,5,9,7,7,3,7,2,4,7,7,7,3,6,gpt-5-mini-2025-08-07,1002,1144
7052,6e992d57de602e89e9cf4c5ded1d4e512b66c52f53b8590966e1a2ec1dad4426,228,1,7,7,8,5,7,3,7,8,7,7,3,6,2,4,7,6,6,3,6,gpt-5-mini-2025-08-07,938,1144
7053,6e992d57de602e89e9cf4c5ded1d4e512b66c52f53b8590966e1a2ec1dad4426,228,2,7,7,7,5,8,2,6,8,7,7,3,5,3,3,7,7,6,4,6,gpt-5-mini-2025-08-07,897,1144
7054,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,0,6,7,7,6,6,2,6,8,6,7,4,6,3,4,6,4,5,5,6,gpt-5-mini-2025-08-07,810,1057
7055,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,1,7,8,8,7,5,2,6,8,7,8,3,8,3,3,6,3,4,4,5,gpt-5-mini-2025-08-07,938,1057
7056,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,2,6,7,7,6,5,2,7,8,6,7,5,7,3,5,7,4,4,4,5,gpt-5-mini-2025-08-07,938,1057
7057,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,0,7,8,7,6,5,3,7,8,6,7,3,7,2,5,6,5,4,3,4,gpt-5-mini-2025-08-07,938,1057
7058,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,1,7,8,8,6,5,2,6,8,7,8,3,7,2,3,6,3,4,3,5,gpt-5-mini-2025-08-07,1066,1057
7059,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,2,6,7,7,6,6,2,7,8,6,7,3,7,2,5,6,5,5,4,4,gpt-5-mini-2025-08-07,874,1057
7060,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,0,6,8,8,6,5,2,6,8,7,7,4,7,2,3,7,3,3,3,4,gpt-5-mini-2025-08-07,1130,1057
7061,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,1,6,8,8,6,5,2,6,8,7,7,4,6,3,4,7,4,3,3,5,gpt-5-mini-2025-08-07,1130,1057
7062,e43c2ed69ed73d3cda9bad6d92d0444c3863a33c1b241e35777aecdba2e64599,229,2,7,7,8,6,5,2,6,8,7,7,3,7,2,4,7,3,4,5,5,gpt-5-mini-2025-08-07,874,1057
7063,abc511f79cee6fa31537ea1aa803ab3cb12885841a9d175324a7f8a07dfda560,230,0,5,5,8,3,6,2,7,6,7,7,2,4,2,5,6,4,4,5,2,gpt-5-mini-2025-08-07,660,695
7064,abc511f79cee6fa31537ea1aa803ab3cb12885841a9d175324a7f8a07dfda560,230,1,4,6,8,4,5,2,6,7,7,7,3,4,2,5,5,3,4,5,3,gpt-5-mini-2025-08-07,916,695
7065,abc511f79cee6fa31537ea1aa803ab3cb12885841a9d175324a7f8a07dfda560,230,2,4,6,7,3,5,2,6,6,7,7,2,4,2,5,5,4,3,4,2,gpt-5-mini-2025-08-07,874,695
7066,f8d85771d71956ca55bb3a2f343b269dbbe034205ef428fac647e2a4b7a7c0c6,232,0,3,4,7,2,7,1,3,5,7,6,3,3,2,5,4,7,5,5,6,gpt-5-mini-2025-08-07,788,707
7067,f8d85771d71956ca55bb3a2f343b269dbbe034205ef428fac647e2a4b7a7c0c6,232,1,3,4,7,3,6,2,3,4,7,6,4,3,2,5,5,6,5,5,6,gpt-5-mini-2025-08-07,1002,707
7068,f8d85771d71956ca55bb3a2f343b269dbbe034205ef428fac647e2a4b7a7c0c6,232,2,3,4,7,3,6,1,3,4,7,6,3,3,1,5,4,7,6,6,7,gpt-5-mini-2025-08-07,938,707
7069,4c79aab15d8518bb8209e97fabe8fafeffaa9e2c1ae626dc157e0735d47e375d,231,0,5,7,8,5,6,2,5,6,7,7,5,7,2,6,5,6,4,5,5,gpt-5-mini-2025-08-07,1066,770
7070,4c79aab15d8518bb8209e97fabe8fafeffaa9e2c1ae626dc157e0735d47e375d,231,1,4,7,8,5,6,2,5,6,7,6,5,6,2,6,5,6,4,5,6,gpt-5-mini-2025-08-07,1130,770
7071,4c79aab15d8518bb8209e97fabe8fafeffaa9e2c1ae626dc157e0735d47e375d,231,2,5,8,8,6,6,2,4,5,7,6,5,7,3,6,5,6,5,3,6,gpt-5-mini-2025-08-07,874,770
7072,c2451062a8f38344b7cad2a795d9afc0ee61e546977d9d63a61532e839e9190e,233,0,4,6,7,4,6,2,5,6,7,7,4,4,2,6,4,6,3,2,6,gpt-5-mini-2025-08-07,1066,674
7073,c2451062a8f38344b7cad2a795d9afc0ee61e546977d9d63a61532e839e9190e,233,1,4,7,8,5,5,2,3,6,7,7,5,5,2,6,4,6,5,2,6,gpt-5-mini-2025-08-07,1130,674
7074,c2451062a8f38344b7cad2a795d9afc0ee61e546977d9d63a61532e839e9190e,233,2,4,7,7,5,6,2,5,6,7,7,4,6,2,5,4,6,4,2,6,gpt-5-mini-2025-08-07,1130,674
7075,b79075dcd127997973736f4c28157c5b8145a01b6e708ecb4e48e87a16ab290b,234,0,7,7,7,5,7,3,7,8,6,6,4,6,3,4,6,6,5,4,5,gpt-5-mini-2025-08-07,874,1088
7076,b79075dcd127997973736f4c28157c5b8145a01b6e708ecb4e48e87a16ab290b,234,1,7,7,7,5,7,3,7,8,6,7,3,6,2,4,6,7,5,6,7,gpt-5-mini-2025-08-07,1066,1088
7077,b79075dcd127997973736f4c28157c5b8145a01b6e708ecb4e48e87a16ab290b,234,2,7,7,7,6,7,3,8,8,6,7,4,7,3,4,6,5,4,4,5,gpt-5-mini-2025-08-07,1130,1088
7078,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,0,6,6,8,4,5,2,6,7,8,7,3,4,2,5,7,5,6,6,7,gpt-5-mini-2025-08-07,1002,797
7079,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,1,7,7,8,5,7,2,6,8,8,7,3,6,2,6,7,7,6,6,8,gpt-5-mini-2025-08-07,1066,797
7080,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,2,6,7,8,3,6,2,6,7,8,7,3,5,2,5,7,6,4,6,8,gpt-5-mini-2025-08-07,1002,797
7081,d3a3af2c0ce80b580c5cfdea82f0abadfffed34f900021182910c096085f0307,236,0,6,7,8,4,6,3,6,7,7,7,3,4,2,5,6,6,5,3,5,gpt-5-mini-2025-08-07,1066,681
7082,d3a3af2c0ce80b580c5cfdea82f0abadfffed34f900021182910c096085f0307,236,1,5,7,7,3,6,2,7,7,6,7,3,5,2,5,6,6,5,3,5,gpt-5-mini-2025-08-07,1300,681
7083,d3a3af2c0ce80b580c5cfdea82f0abadfffed34f900021182910c096085f0307,236,2,6,6,7,4,7,2,6,7,6,8,3,5,2,5,6,6,5,3,5,gpt-5-mini-2025-08-07,810,681
7084,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,0,6,7,8,5,5,2,6,7,7,7,3,5,2,5,6,5,5,5,7,gpt-5-mini-2025-08-07,938,797
7085,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,1,7,7,8,5,7,2,6,7,8,7,4,6,2,5,7,6,5,6,8,gpt-5-mini-2025-08-07,1258,797
7086,2f7e9b0941a35d167719fde267edf99bd9879694ff4780824bc14dbb2ff18a87,235,2,6,7,8,5,5,2,6,7,7,7,3,6,2,6,6,4,4,6,7,gpt-5-mini-2025-08-07,1130,797
7087,0f0c8ea3b1615e02c6fca5ac699e4ba631db9d7595a9c9784333d15738fa254e,237,0,5,6,7,4,6,2,7,8,6,6,4,5,2,3,4,5,3,4,5,gpt-5-mini-2025-08-07,1066,1345
7088,0f0c8ea3b1615e02c6fca5ac699e4ba631db9d7595a9c9784333d15738fa254e,237,1,5,6,7,3,7,2,7,8,6,6,3,4,2,3,4,5,3,5,6,gpt-5-mini-2025-08-07,1066,1345
7089,0f0c8ea3b1615e02c6fca5ac699e4ba631db9d7595a9c9784333d15738fa254e,237,2,6,6,6,4,6,2,7,8,5,6,3,4,2,3,4,6,4,5,6,gpt-5-mini-2025-08-07,1002,1345
7090,b7598da3322775515c7a70b18a79f6f10363762f5a78d2f11d6fbee7558af7db,238,0,7,7,6,5,6,2,8,8,6,6,4,6,3,5,4,6,5,6,5,gpt-5-mini-2025-08-07,938,1184
7091,b7598da3322775515c7a70b18a79f6f10363762f5a78d2f11d6fbee7558af7db,238,1,7,7,7,6,5,3,8,8,6,7,3,6,4,5,5,6,5,6,5,gpt-5-mini-2025-08-07,1130,1184
7092,b7598da3322775515c7a70b18a79f6f10363762f5a78d2f11d6fbee7558af7db,238,2,7,7,7,5,6,4,8,8,6,7,4,6,3,5,5,6,5,6,5,gpt-5-mini-2025-08-07,1130,1184
7093,7683acc05bcae8306dcf1eada5ebaf5f80912cc2ee70502ef5f2db3d47375407,239,0,7,7,7,5,4,2,4,7,7,7,3,5,2,5,3,3,5,3,5,gpt-5-mini-2025-08-07,938,663
7094,7683acc05bcae8306dcf1eada5ebaf5f80912cc2ee70502ef5f2db3d47375407,239,1,7,8,8,5,3,3,6,7,7,7,3,5,2,5,3,3,5,3,6,gpt-5-mini-2025-08-07,938,663
7095,7683acc05bcae8306dcf1eada5ebaf5f80912cc2ee70502ef5f2db3d47375407,239,2,7,8,7,5,3,5,6,7,7,7,2,6,2,5,3,4,4,3,6,gpt-5-mini-2025-08-07,1066,663
7096,b36661b41f8be6ffedd9ee0170b15643b86140107ab26806cfc4ff3383771629,240,0,8,7,8,3,6,3,7,8,7,7,3,4,2,5,7,7,6,5,8,gpt-5-mini-2025-08-07,1194,1490
7097,b36661b41f8be6ffedd9ee0170b15643b86140107ab26806cfc4ff3383771629,240,1,7,6,8,4,7,3,7,8,7,7,3,5,3,5,8,6,6,6,7,gpt-5-mini-2025-08-07,1002,1490
7098,b36661b41f8be6ffedd9ee0170b15643b86140107ab26806cfc4ff3383771629,240,2,7,7,8,4,8,2,7,8,8,7,3,5,2,5,7,7,6,5,7,gpt-5-mini-2025-08-07,1386,1490
7099,dbc0e881a8583dddad1cf3f153835c72a61f13fe5727779c8e1bdc821afea61e,242,0,5,5,8,5,7,2,6,7,7,6,4,5,3,4,6,6,5,3,6,gpt-5-mini-2025-08-07,1066,921
7100,dbc0e881a8583dddad1cf3f153835c72a61f13fe5727779c8e1bdc821afea61e,242,1,5,6,8,4,8,2,6,7,7,6,6,5,3,5,7,7,6,3,6,gpt-5-mini-2025-08-07,1066,921
7101,dbc0e881a8583dddad1cf3f153835c72a61f13fe5727779c8e1bdc821afea61e,242,2,6,6,7,4,7,2,6,6,6,6,5,5,2,4,6,7,5,3,6,gpt-5-mini-2025-08-07,938,921
7102,6931f7d3bf148afe0389791bbab24c8695dade3da7a7d28b6bf3ca53830ff77d,241,0,7,7,7,5,7,5,8,8,6,7,5,6,3,6,6,7,3,3,3,gpt-5-mini-2025-08-07,1066,984
7103,6931f7d3bf148afe0389791bbab24c8695dade3da7a7d28b6bf3ca53830ff77d,241,1,7,7,7,4,6,5,8,8,6,7,4,6,3,6,5,7,3,5,5,gpt-5-mini-2025-08-07,938,984
7104,6931f7d3bf148afe0389791bbab24c8695dade3da7a7d28b6bf3ca53830ff77d,241,2,6,7,7,4,6,5,7,7,6,6,6,5,3,6,6,6,3,4,5,gpt-5-mini-2025-08-07,1217,984
7105,b61cff6664183fbf91d0a64ff629a4d95aa8d2b4ed77116920481843b0b1d73b,243,0,7,7,6,5,4,5,7,7,6,6,5,6,3,3,3,6,7,6,7,gpt-5-mini-2025-08-07,938,970
7106,b61cff6664183fbf91d0a64ff629a4d95aa8d2b4ed77116920481843b0b1d73b,243,1,7,7,7,5,5,3,6,7,6,6,5,6,2,3,4,6,6,6,7,gpt-5-mini-2025-08-07,1130,970
7107,b61cff6664183fbf91d0a64ff629a4d95aa8d2b4ed77116920481843b0b1d73b,243,2,7,7,8,5,6,3,6,7,7,6,5,6,3,3,4,5,6,6,8,gpt-5-mini-2025-08-07,1130,970
7108,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,0,6,6,6,3,6,3,7,6,6,7,3,3,2,6,4,5,4,3,6,gpt-5-mini-2025-08-07,810,928
7109,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,1,6,4,6,3,7,3,7,7,6,5,4,3,2,6,6,6,4,3,5,gpt-5-mini-2025-08-07,938,928
7110,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,2,6,6,7,3,6,2,8,7,6,6,4,4,2,6,4,5,4,3,6,gpt-5-mini-2025-08-07,1066,928
7111,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,0,6,6,6,3,6,3,7,7,6,7,3,4,2,5,4,6,4,3,6,gpt-5-mini-2025-08-07,1130,928
7112,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,1,5,6,6,3,6,3,7,7,6,7,4,4,3,5,5,6,4,3,6,gpt-5-mini-2025-08-07,1089,928
7113,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,2,6,6,7,3,6,2,7,8,7,7,3,3,2,6,5,6,4,3,6,gpt-5-mini-2025-08-07,788,928
7114,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,0,6,7,7,3,6,3,6,7,6,7,4,4,2,6,4,3,4,3,6,gpt-5-mini-2025-08-07,1130,928
7115,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,1,6,6,7,3,6,5,7,7,6,6,3,4,2,5,5,5,4,3,7,gpt-5-mini-2025-08-07,1130,928
7116,84177190230510297b42f1fd1a008dc16d76a5854b70599616d92fde805d7f87,244,2,5,5,7,3,6,2,7,6,6,6,3,3,2,6,4,5,4,4,6,gpt-5-mini-2025-08-07,1044,928
7117,a8fb654881c97ee96492278d1c5335a227827bf6ac6d3e3be640d539c5698837,246,0,3,6,6,6,7,2,5,4,6,5,7,6,5,6,6,6,2,2,2,gpt-5-mini-2025-08-07,938,593
7118,a8fb654881c97ee96492278d1c5335a227827bf6ac6d3e3be640d539c5698837,246,1,4,7,7,7,7,2,5,4,6,6,8,7,5,6,6,7,2,2,3,gpt-5-mini-2025-08-07,1130,593
7119,a8fb654881c97ee96492278d1c5335a227827bf6ac6d3e3be640d539c5698837,246,2,3,6,7,6,7,2,4,3,7,5,7,7,5,6,6,6,2,2,2,gpt-5-mini-2025-08-07,1002,593
7120,86e7860892efd50acfa5ed98a6d379aeafbf6a55734bbc3f07850e6cce7367bf,248,0,7,8,8,5,7,3,5,8,7,7,4,5,2,6,6,7,6,6,7,gpt-5-mini-2025-08-07,874,805
7121,86e7860892efd50acfa5ed98a6d379aeafbf6a55734bbc3f07850e6cce7367bf,248,1,7,8,8,4,7,3,6,8,7,6,4,6,2,5,6,4,6,6,7,gpt-5-mini-2025-08-07,1066,805
7122,86e7860892efd50acfa5ed98a6d379aeafbf6a55734bbc3f07850e6cce7367bf,248,2,7,8,7,4,7,3,6,8,6,7,4,5,2,6,6,5,6,6,7,gpt-5-mini-2025-08-07,1130,805
7123,3019f6a0e9be6a935664e241084c14ed35a8045a0934310d9b420d2a59659d6c,247,0,8,7,7,4,6,5,6,8,7,7,3,3,2,5,5,6,8,5,8,gpt-5-mini-2025-08-07,1066,1551
7124,3019f6a0e9be6a935664e241084c14ed35a8045a0934310d9b420d2a59659d6c,247,1,7,7,7,2,5,4,5,8,6,7,2,3,2,4,5,5,6,3,6,gpt-5-mini-2025-08-07,874,1551
7125,3019f6a0e9be6a935664e241084c14ed35a8045a0934310d9b420d2a59659d6c,247,2,8,7,8,2,6,3,6,8,7,7,3,4,2,5,5,6,7,4,8,gpt-5-mini-2025-08-07,1130,1551
7126,3f0d2eee4803ecff75f72046e98aaef9d0ae0ad73ff28a27febf8140d24b1687,251,0,6,8,8,6,5,3,6,7,7,7,3,6,2,6,7,4,2,3,3,gpt-5-mini-2025-08-07,1066,652
7127,3f0d2eee4803ecff75f72046e98aaef9d0ae0ad73ff28a27febf8140d24b1687,251,1,6,7,8,6,6,2,6,7,8,8,3,6,2,5,6,6,2,4,3,gpt-5-mini-2025-08-07,746,652
7128,3f0d2eee4803ecff75f72046e98aaef9d0ae0ad73ff28a27febf8140d24b1687,251,2,7,7,8,4,5,2,6,7,7,7,3,6,2,5,6,5,2,2,2,gpt-5-mini-2025-08-07,874,652
7129,f9c1df8aaac5a9adbf09f44f7b6bba9131ee7340740ea14045267eb024242200,249,0,7,6,7,3,6,2,6,8,7,5,3,3,2,3,4,4,7,6,7,gpt-5-mini-2025-08-07,1258,1775
7130,f9c1df8aaac5a9adbf09f44f7b6bba9131ee7340740ea14045267eb024242200,249,1,7,6,8,4,6,3,6,8,7,6,3,5,2,3,5,5,6,6,7,gpt-5-mini-2025-08-07,938,1775
7131,f9c1df8aaac5a9adbf09f44f7b6bba9131ee7340740ea14045267eb024242200,249,2,6,6,7,2,5,2,6,8,6,5,3,4,2,4,6,6,7,3,7,gpt-5-mini-2025-08-07,1130,1775
7132,a06bdaa5242b36c8082d2edc1a3d93cee077814b367652148819ab73b4d6317d,250,0,5,7,8,4,7,2,6,6,8,6,4,5,2,5,7,6,6,3,6,gpt-5-mini-2025-08-07,1044,1270
7133,a06bdaa5242b36c8082d2edc1a3d93cee077814b367652148819ab73b4d6317d,250,1,5,6,8,3,7,2,6,6,7,5,4,4,2,5,7,7,6,3,7,gpt-5-mini-2025-08-07,1172,1270
7134,a06bdaa5242b36c8082d2edc1a3d93cee077814b367652148819ab73b4d6317d,250,2,5,6,8,3,7,2,6,6,7,5,4,5,2,5,7,7,5,3,7,gpt-5-mini-2025-08-07,1322,1270
7135,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,0,7,7,8,3,7,3,5,7,8,7,3,5,2,3,6,6,6,6,6,gpt-5-mini-2025-08-07,1002,892
7136,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,1,5,8,9,5,7,3,4,6,8,8,3,6,2,4,6,6,4,5,6,gpt-5-mini-2025-08-07,874,892
7137,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,2,6,7,8,3,7,2,5,7,8,7,3,5,2,4,6,6,5,6,6,gpt-5-mini-2025-08-07,705,892
7138,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,0,6,7,9,3,7,3,6,6,8,7,2,6,2,4,6,6,5,6,6,gpt-5-mini-2025-08-07,1066,892
7139,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,1,4,8,8,3,7,2,4,6,8,7,3,5,2,4,6,5,5,6,7,gpt-5-mini-2025-08-07,1066,892
7140,40fe8b5afa259a30e6e2a11eee610786ee03569f64a2b2bd38aa45d91c32ee28,252,2,6,7,8,4,6,2,5,6,8,7,3,6,2,3,6,5,5,6,6,gpt-5-mini-2025-08-07,874,892
