id,essay_id,repeat,of3b,cf2b,cf3b,ef3b,af1b,of1,of2,of5,cf3,cf5,ef2,ef4,ef5,af1,af3,af6,nf1,nf4,nf6,model,input_tokens,output_tokens
2795,318,1,3,3,4,2,3,2,3,5,4,2,3,3,4,3,3,3,8,7,7,gpt-5-mini-2025-08-07,1174,827
2796,318,2,3,3,3,2,3,2,2,4,3,2,3,3,4,2,2,4,8,6,7,gpt-5-mini-2025-08-07,918,827
2797,319,0,6,4,4,5,7,4,8,5,4,3,5,4,6,6,6,7,5,6,6,gpt-5-mini-2025-08-07,918,692
2798,319,1,5,3,4,4,6,2,7,5,3,3,5,4,5,5,5,6,5,5,6,gpt-5-mini-2025-08-07,819,692
2799,319,2,5,2,3,4,6,4,7,5,3,2,5,4,5,5,5,6,5,6,6,gpt-5-mini-2025-08-07,835,692
2800,320,0,7,3,2,7,4,7,4,6,2,2,5,5,8,3,2,4,6,6,7,gpt-5-mini-2025-08-07,1046,1263
2801,320,1,6,2,2,7,3,7,5,5,2,2,5,6,7,2,2,4,6,7,7,gpt-5-mini-2025-08-07,1174,1263
2802,320,2,6,3,2,7,3,7,5,6,2,2,5,6,7,3,2,4,6,6,7,gpt-5-mini-2025-08-07,854,1263
2803,321,0,7,3,4,4,5,6,6,7,4,3,5,4,6,5,3,6,7,7,7,gpt-5-mini-2025-08-07,854,1166
2804,321,1,8,3,4,5,5,6,7,8,4,3,5,4,5,5,4,6,7,7,7,gpt-5-mini-2025-08-07,1046,1166
2805,321,2,7,3,4,3,4,7,6,7,4,2,3,3,5,4,3,6,7,7,6,gpt-5-mini-2025-08-07,1174,1166
2806,322,0,4,5,5,6,5,3,3,6,4,4,6,5,4,3,3,7,8,8,7,gpt-5-mini-2025-08-07,1046,1082
2807,322,1,3,5,4,5,6,2,3,6,4,3,7,5,4,5,4,7,7,8,8,gpt-5-mini-2025-08-07,854,1082
2808,322,2,6,5,5,5,4,2,4,6,4,3,6,5,4,4,4,7,7,8,8,gpt-5-mini-2025-08-07,1046,1082
2809,323,0,7,3,5,5,4,6,7,6,3,3,6,5,6,3,3,7,8,8,8,gpt-5-mini-2025-08-07,982,1303
2810,323,1,8,3,4,6,5,7,7,8,4,3,5,6,6,3,3,7,8,9,8,gpt-5-mini-2025-08-07,982,1303
2811,323,2,7,3,4,6,4,6,7,6,3,3,6,5,6,3,3,7,8,8,7,gpt-5-mini-2025-08-07,982,1303
2812,324,0,7,3,3,3,5,6,4,5,3,2,4,3,3,5,4,4,6,6,6,gpt-5-mini-2025-08-07,835,1022
2813,324,1,6,3,4,3,5,5,4,5,3,2,5,3,4,5,4,6,6,6,6,gpt-5-mini-2025-08-07,982,1022
2814,324,2,6,2,3,3,4,3,5,6,3,2,4,3,3,5,4,4,6,6,5,gpt-5-mini-2025-08-07,918,1022
2815,325,0,8,3,3,6,4,7,6,8,3,3,3,5,6,3,3,5,7,7,7,gpt-5-mini-2025-08-07,918,1157
2816,325,1,7,3,3,5,4,6,7,7,3,3,3,5,5,3,3,4,6,6,6,gpt-5-mini-2025-08-07,982,1157
2817,325,2,8,3,4,5,4,7,6,8,4,3,3,5,5,3,3,5,7,8,6,gpt-5-mini-2025-08-07,854,1157
2818,326,0,4,4,6,5,6,5,5,4,5,3,7,6,4,6,5,6,6,5,6,gpt-5-mini-2025-08-07,982,1153
2819,326,1,4,3,6,5,6,5,5,4,5,3,7,5,6,6,5,6,6,6,6,gpt-5-mini-2025-08-07,1139,1153
2820,326,2,4,4,6,5,6,4,5,5,6,3,7,6,5,5,5,6,7,5,6,gpt-5-mini-2025-08-07,918,1153
2821,327,0,4,4,6,5,5,3,2,5,5,3,5,5,4,3,3,6,8,8,7,gpt-5-mini-2025-08-07,790,1086
2822,327,1,5,3,4,4,6,4,3,5,4,3,3,4,3,3,5,6,8,8,7,gpt-5-mini-2025-08-07,790,1086
2823,327,2,4,3,5,5,6,4,3,5,5,3,5,4,3,4,5,6,8,8,7,gpt-5-mini-2025-08-07,982,1086
2824,328,0,5,2,3,2,3,2,3,5,3,2,4,2,2,4,2,4,6,6,6,gpt-5-mini-2025-08-07,1030,754
2825,328,1,5,2,4,3,4,3,3,5,3,2,3,3,3,5,3,5,7,6,7,gpt-5-mini-2025-08-07,854,754
2826,328,2,5,2,3,2,4,2,2,5,3,2,3,3,2,4,3,5,6,6,6,gpt-5-mini-2025-08-07,726,754
2827,329,0,4,7,7,7,5,3,4,6,6,5,7,7,7,5,5,5,6,6,6,gpt-5-mini-2025-08-07,854,1023
2828,329,1,5,7,7,7,5,5,3,6,6,5,7,7,7,4,5,5,6,6,6,gpt-5-mini-2025-08-07,918,1023
2829,329,2,4,6,7,7,5,5,4,6,5,4,8,7,7,5,5,6,6,6,6,gpt-5-mini-2025-08-07,1046,1023
2830,330,0,7,6,7,7,7,5,6,7,5,3,6,7,6,4,7,8,6,6,8,gpt-5-mini-2025-08-07,835,1338
2831,330,1,6,6,7,6,4,5,5,6,7,4,6,6,5,4,6,7,7,7,8,gpt-5-mini-2025-08-07,918,1338
2832,330,2,7,6,6,6,4,6,6,7,6,5,6,6,5,4,6,8,7,8,8,gpt-5-mini-2025-08-07,982,1338
2833,331,0,5,4,5,5,5,4,6,5,4,3,6,5,6,4,4,5,5,3,5,gpt-5-mini-2025-08-07,854,1528
2834,331,1,5,4,6,5,5,6,7,5,6,4,5,6,6,4,3,4,6,3,6,gpt-5-mini-2025-08-07,982,1528
2835,331,2,6,4,5,5,5,5,6,6,4,3,5,5,6,3,3,4,6,4,5,gpt-5-mini-2025-08-07,1027,1528
2836,332,0,6,5,5,5,7,5,5,8,4,6,6,5,3,7,4,8,6,7,8,gpt-5-mini-2025-08-07,982,986
2837,332,1,5,3,4,6,6,6,3,8,3,4,6,4,3,7,5,7,6,6,7,gpt-5-mini-2025-08-07,982,986
2838,332,2,5,5,6,4,7,4,4,8,4,6,6,4,3,6,5,8,6,7,8,gpt-5-mini-2025-08-07,983,986
2839,333,0,4,3,4,2,5,5,3,6,3,2,6,3,4,4,3,5,6,7,7,gpt-5-mini-2025-08-07,1110,1130
2840,333,1,5,3,4,3,6,2,4,6,4,3,5,4,4,5,4,6,7,7,7,gpt-5-mini-2025-08-07,918,1130
2841,333,2,5,3,5,3,4,3,3,6,4,3,6,4,3,3,3,6,7,8,7,gpt-5-mini-2025-08-07,1046,1130
2842,334,0,5,4,7,3,6,2,5,7,6,4,3,5,2,4,5,6,9,7,8,gpt-5-mini-2025-08-07,1174,1252
2843,334,1,5,4,6,3,6,3,3,6,6,3,3,4,2,5,5,6,9,7,7,gpt-5-mini-2025-08-07,982,1252
2844,334,2,5,5,6,3,6,3,4,6,6,4,3,3,3,4,4,6,8,7,7,gpt-5-mini-2025-08-07,918,1252
2845,335,0,6,6,6,8,7,6,5,6,5,5,8,7,8,6,7,7,4,3,4,gpt-5-mini-2025-08-07,918,1052
2846,335,1,7,6,6,8,7,6,6,7,6,5,8,7,8,6,7,7,4,4,6,gpt-5-mini-2025-08-07,1046,1052
2847,335,2,6,6,6,8,7,7,5,6,5,5,8,7,8,5,7,7,3,4,4,gpt-5-mini-2025-08-07,1046,1052
2848,336,0,5,3,3,7,6,6,4,6,3,3,7,7,7,5,4,6,5,6,7,gpt-5-mini-2025-08-07,982,1179
2849,336,1,5,4,5,7,6,6,5,5,4,3,7,7,6,5,4,6,7,6,7,gpt-5-mini-2025-08-07,835,1179
2850,336,2,4,4,5,7,6,6,3,5,5,3,7,7,7,5,4,7,6,7,7,gpt-5-mini-2025-08-07,982,1179
2851,337,0,7,3,3,7,4,7,6,7,3,2,6,6,7,4,3,6,6,6,7,gpt-5-mini-2025-08-07,854,1054
2852,337,1,8,3,4,6,5,8,7,7,3,2,6,6,7,4,4,7,7,7,8,gpt-5-mini-2025-08-07,918,1054
2853,337,2,7,3,6,7,5,7,6,6,5,3,7,6,7,5,3,6,6,7,7,gpt-5-mini-2025-08-07,1110,1054
2854,338,0,6,3,3,6,3,7,5,5,4,3,3,5,7,5,2,5,6,6,5,gpt-5-mini-2025-08-07,982,1222
2855,338,1,6,3,3,6,2,6,6,6,3,2,3,5,7,3,2,5,4,5,5,gpt-5-mini-2025-08-07,726,1222
2856,338,2,6,3,4,6,2,7,6,6,3,2,4,5,7,4,2,6,6,6,6,gpt-5-mini-2025-08-07,918,1222
2857,339,0,5,3,4,2,5,5,4,4,4,2,5,3,3,3,3,6,7,7,7,gpt-5-mini-2025-08-07,819,1298
2858,339,1,4,3,4,2,6,2,5,5,4,2,4,3,3,3,4,6,6,7,7,gpt-5-mini-2025-08-07,982,1298
2859,339,2,5,3,4,2,6,5,4,5,5,2,6,3,3,3,5,7,7,7,7,gpt-5-mini-2025-08-07,727,1298
2860,340,0,8,4,4,4,8,8,7,7,5,3,3,4,7,3,6,7,7,6,8,gpt-5-mini-2025-08-07,790,1034
2861,340,1,8,4,4,5,8,9,7,7,5,3,4,5,7,3,6,8,7,7,8,gpt-5-mini-2025-08-07,854,1034
2862,340,2,8,3,5,5,8,8,7,7,4,3,4,4,7,3,6,8,7,6,8,gpt-5-mini-2025-08-07,1174,1034
2863,341,0,3,4,5,2,3,3,4,3,4,3,5,4,4,3,2,4,5,6,5,gpt-5-mini-2025-08-07,854,1149
2864,341,1,3,2,4,3,3,3,4,3,3,2,6,4,4,3,2,4,5,5,5,gpt-5-mini-2025-08-07,854,1149
2865,341,2,3,3,5,2,3,2,4,4,4,2,6,3,4,3,2,4,5,5,5,gpt-5-mini-2025-08-07,918,1149
2866,342,0,4,6,8,5,7,3,5,7,8,7,3,5,3,6,6,6,3,4,4,gpt-5-mini-2025-08-07,1110,908
2867,342,1,4,6,8,5,7,2,5,7,9,7,3,5,2,5,6,6,3,5,5,gpt-5-mini-2025-08-07,1174,908
2868,342,2,4,6,8,6,7,2,5,7,8,7,4,6,3,6,7,6,3,5,4,gpt-5-mini-2025-08-07,918,908
2869,343,0,3,3,3,3,4,3,6,5,3,5,4,3,2,3,5,3,8,9,8,gpt-5-mini-2025-08-07,1110,1060
2870,343,1,3,3,3,3,4,2,5,3,3,4,4,3,2,3,4,4,8,9,7,gpt-5-mini-2025-08-07,1238,1060
2871,343,2,3,2,3,4,4,2,5,3,4,4,3,3,2,3,3,4,8,9,8,gpt-5-mini-2025-08-07,982,1060
2872,344,0,5,7,7,7,4,5,2,6,7,8,3,7,6,6,2,5,3,3,5,gpt-5-mini-2025-08-07,790,661
2873,344,1,5,7,6,7,3,4,3,5,6,7,3,7,4,6,2,5,3,2,5,gpt-5-mini-2025-08-07,918,661
2874,344,2,7,8,7,8,4,6,3,6,7,8,3,8,6,6,2,5,3,2,4,gpt-5-mini-2025-08-07,790,661
2875,345,0,3,5,6,7,6,2,3,4,6,4,8,8,7,5,5,5,3,4,4,gpt-5-mini-2025-08-07,982,778
2876,345,1,3,3,5,7,5,2,3,3,4,3,8,8,8,5,4,5,3,3,4,gpt-5-mini-2025-08-07,1174,778
2877,345,2,3,4,5,7,5,2,3,4,4,3,8,7,7,5,3,5,3,5,4,gpt-5-mini-2025-08-07,790,778
2878,346,0,3,6,7,6,7,2,4,6,6,5,6,6,3,5,5,6,5,5,6,gpt-5-mini-2025-08-07,982,895
2879,346,1,5,6,7,5,7,3,6,6,6,6,6,6,3,5,5,6,4,4,5,gpt-5-mini-2025-08-07,1174,895
2880,346,2,6,7,7,5,6,3,6,7,7,6,6,6,3,5,5,6,5,5,4,gpt-5-mini-2025-08-07,1174,895
2881,347,0,5,5,5,7,3,4,6,4,4,3,6,6,7,5,3,3,3,2,3,gpt-5-mini-2025-08-07,918,482
2882,347,1,6,4,5,6,3,5,6,5,4,3,7,5,7,5,2,4,4,2,4,gpt-5-mini-2025-08-07,726,482
2883,347,2,6,4,5,6,4,4,6,5,4,3,7,6,7,5,3,4,3,2,3,gpt-5-mini-2025-08-07,854,482
2884,348,0,5,5,6,5,7,3,6,5,6,5,6,6,6,6,7,7,6,7,7,gpt-5-mini-2025-08-07,1110,1646
2885,348,1,6,4,6,5,7,3,6,6,6,4,6,6,5,5,7,8,5,6,7,gpt-5-mini-2025-08-07,1046,1646
2886,348,2,6,5,7,6,8,4,6,6,8,5,7,6,5,6,8,8,5,7,8,gpt-5-mini-2025-08-07,982,1646
2887,349,0,3,5,4,6,6,2,3,5,4,2,7,6,7,5,5,7,6,7,7,gpt-5-mini-2025-08-07,918,732
2888,349,1,2,6,5,5,6,1,2,5,6,3,6,6,6,6,5,7,7,8,7,gpt-5-mini-2025-08-07,854,732
2889,349,2,3,5,4,5,6,2,3,4,6,2,6,6,7,6,3,6,6,6,7,gpt-5-mini-2025-08-07,854,732
2890,350,0,3,3,4,4,7,4,2,3,4,3,2,3,2,2,7,8,8,8,8,gpt-5-mini-2025-08-07,982,753
2891,350,1,4,3,5,4,4,5,2,4,4,3,3,4,2,3,7,7,9,8,8,gpt-5-mini-2025-08-07,1046,753
2892,350,2,4,3,5,4,5,3,2,5,7,3,3,3,2,2,7,8,9,8,8,gpt-5-mini-2025-08-07,790,753
2893,351,0,4,5,6,6,7,4,5,6,5,5,7,7,6,5,5,7,7,6,7,gpt-5-mini-2025-08-07,918,1840
2894,351,1,5,6,7,5,8,2,6,6,6,5,7,6,6,5,6,7,8,6,7,gpt-5-mini-2025-08-07,982,1840
2895,351,2,3,5,6,6,6,3,5,7,5,4,7,6,5,4,5,6,8,6,7,gpt-5-mini-2025-08-07,918,1840
2896,352,0,2,4,5,6,5,2,3,4,5,3,6,7,6,2,4,6,7,5,6,gpt-5-mini-2025-08-07,918,657
2897,352,1,3,5,7,6,6,2,3,6,6,4,6,6,5,4,6,6,7,6,6,gpt-5-mini-2025-08-07,1110,657
2898,352,2,3,5,6,5,7,2,3,6,6,4,7,7,6,2,5,6,7,5,6,gpt-5-mini-2025-08-07,919,657
2899,353,0,6,2,3,7,3,7,4,7,3,2,5,6,6,2,2,6,8,8,8,gpt-5-mini-2025-08-07,854,1282
2900,353,1,4,2,3,8,3,5,3,5,2,2,4,7,6,2,2,5,8,7,8,gpt-5-mini-2025-08-07,918,1282
2901,353,2,6,2,2,8,3,7,3,6,2,2,4,7,7,2,2,6,9,8,8,gpt-5-mini-2025-08-07,726,1282
2902,354,0,6,3,4,3,4,3,3,8,3,4,4,4,6,3,2,6,8,6,7,gpt-5-mini-2025-08-07,854,531
2903,354,1,6,3,4,5,4,3,3,8,4,3,4,5,7,4,3,6,8,7,8,gpt-5-mini-2025-08-07,918,531
2904,354,2,7,5,4,6,4,3,4,8,3,4,5,6,7,5,3,6,8,7,8,gpt-5-mini-2025-08-07,1046,531
2905,355,0,6,6,7,7,5,4,6,7,7,6,6,7,6,5,5,5,6,5,5,gpt-5-mini-2025-08-07,1110,655
2906,355,1,4,6,7,7,5,2,5,6,6,5,7,7,5,5,4,4,6,3,4,gpt-5-mini-2025-08-07,1046,655
2907,355,2,4,6,6,7,4,2,5,6,6,5,7,7,6,5,3,5,6,6,6,gpt-5-mini-2025-08-07,918,655
2908,356,0,3,2,3,2,3,3,3,4,3,2,5,4,6,2,3,4,6,7,8,gpt-5-mini-2025-08-07,1238,1194
2909,356,1,4,2,3,2,3,4,3,5,3,2,5,4,6,3,2,4,5,7,7,gpt-5-mini-2025-08-07,1174,1194
2910,356,2,5,3,3,3,4,5,4,5,3,2,6,4,6,3,3,4,6,7,7,gpt-5-mini-2025-08-07,918,1194
2911,357,0,4,4,6,4,9,3,5,5,6,4,3,4,2,6,9,8,8,5,7,gpt-5-mini-2025-08-07,982,968
2912,357,1,4,5,6,5,8,3,6,6,7,5,3,5,2,6,8,8,9,6,8,gpt-5-mini-2025-08-07,1110,968
2913,357,2,4,5,7,5,8,4,5,6,7,5,3,5,2,6,8,8,8,7,8,gpt-5-mini-2025-08-07,854,968
2914,358,0,6,5,7,4,8,5,3,6,7,5,7,6,3,6,8,8,7,6,7,gpt-5-mini-2025-08-07,854,909
2915,358,1,6,5,7,4,8,6,3,7,6,4,7,5,3,5,7,7,7,6,6,gpt-5-mini-2025-08-07,1110,909
2916,358,2,5,4,6,3,8,4,3,6,6,4,6,4,3,5,7,7,7,6,7,gpt-5-mini-2025-08-07,854,909
2917,359,0,4,2,4,2,4,2,3,4,3,2,2,3,2,5,4,6,7,4,7,gpt-5-mini-2025-08-07,790,763
2918,359,1,3,2,4,2,4,2,2,4,3,2,2,2,2,4,4,6,8,7,7,gpt-5-mini-2025-08-07,1047,763
2919,359,2,3,3,5,2,4,2,3,4,4,3,2,2,2,4,3,6,8,6,7,gpt-5-mini-2025-08-07,790,763
2920,360,0,6,6,8,6,7,4,5,6,7,6,4,6,5,5,6,6,7,6,7,gpt-5-mini-2025-08-07,1046,1501
2921,360,1,5,6,7,6,7,3,5,5,7,8,3,6,4,5,6,6,7,6,7,gpt-5-mini-2025-08-07,1011,1501
2922,360,2,5,6,7,7,7,5,6,6,7,6,4,6,5,5,6,6,7,6,7,gpt-5-mini-2025-08-07,982,1501
2923,361,0,4,6,6,7,5,2,3,5,6,5,7,7,7,4,4,4,6,6,6,gpt-5-mini-2025-08-07,919,738
2924,361,1,4,6,6,7,6,3,2,5,6,6,7,7,8,5,4,5,6,6,6,gpt-5-mini-2025-08-07,983,738
2925,361,2,4,6,7,6,6,2,2,5,6,6,7,6,6,5,4,5,5,6,6,gpt-5-mini-2025-08-07,918,738
2926,362,0,7,3,3,6,4,4,6,6,3,2,3,5,4,4,4,6,8,7,8,gpt-5-mini-2025-08-07,899,665
2927,362,1,7,3,4,6,3,6,6,5,4,3,2,5,3,3,2,6,9,7,8,gpt-5-mini-2025-08-07,662,665
2928,362,2,8,3,5,6,4,5,6,6,4,2,3,4,3,3,2,7,8,7,7,gpt-5-mini-2025-08-07,983,665
2929,363,0,5,6,6,5,6,3,6,5,5,6,5,6,3,4,4,7,7,5,7,gpt-5-mini-2025-08-07,790,739
2930,363,1,3,6,6,5,5,4,6,4,6,7,5,6,3,5,5,6,6,4,6,gpt-5-mini-2025-08-07,1046,739
2931,363,2,4,5,6,5,6,2,5,4,5,6,4,5,3,3,5,7,6,6,7,gpt-5-mini-2025-08-07,1046,739
2932,364,0,8,5,6,5,8,5,8,8,6,3,4,5,3,7,7,8,8,6,8,gpt-5-mini-2025-08-07,1139,824
2933,364,1,8,5,6,5,7,4,7,8,6,4,5,6,3,7,7,8,8,6,8,gpt-5-mini-2025-08-07,918,824
2934,364,2,8,4,6,5,7,6,7,8,6,3,3,5,3,7,7,8,7,6,8,gpt-5-mini-2025-08-07,854,824
2935,365,0,4,4,6,3,6,3,3,5,6,4,3,4,2,3,5,6,8,8,6,gpt-5-mini-2025-08-07,918,1220
2936,365,1,3,3,6,3,6,2,3,7,6,3,3,5,2,3,4,6,8,8,7,gpt-5-mini-2025-08-07,982,1220
2937,365,2,5,5,6,4,5,2,4,6,6,3,2,4,2,3,4,6,8,9,7,gpt-5-mini-2025-08-07,1110,1220
2938,366,0,3,3,5,6,6,2,3,5,4,3,6,5,5,4,3,6,7,8,7,gpt-5-mini-2025-08-07,982,1265
2939,366,1,4,3,4,6,5,3,3,6,3,2,6,6,5,4,4,6,7,8,7,gpt-5-mini-2025-08-07,918,1265
2940,366,2,5,4,3,6,5,4,3,6,3,3,6,6,5,3,3,6,7,8,7,gpt-5-mini-2025-08-07,854,1265
2941,367,0,4,6,6,7,5,6,3,5,5,5,8,7,8,6,4,6,3,2,6,gpt-5-mini-2025-08-07,918,1298
2942,367,1,4,6,6,7,5,3,3,5,5,5,8,7,8,6,3,6,4,5,5,gpt-5-mini-2025-08-07,663,1298
2943,367,2,3,6,6,7,5,5,4,4,6,5,8,7,8,6,5,6,3,3,5,gpt-5-mini-2025-08-07,854,1298
2944,368,0,5,6,7,7,7,2,4,6,6,6,6,6,6,5,4,8,6,5,8,gpt-5-mini-2025-08-07,982,961
2945,368,1,6,6,7,7,5,3,6,7,6,6,7,7,7,5,4,7,6,6,7,gpt-5-mini-2025-08-07,790,961
2946,368,2,5,6,7,6,6,2,4,6,5,5,7,6,6,5,4,8,6,5,7,gpt-5-mini-2025-08-07,854,961
2947,369,0,3,4,5,3,6,4,2,5,5,3,3,3,2,3,4,8,8,8,8,gpt-5-mini-2025-08-07,1110,1502
2948,369,1,3,3,5,3,6,2,4,4,6,3,3,3,2,2,5,7,7,8,8,gpt-5-mini-2025-08-07,918,1502
2949,369,2,3,4,5,3,6,2,3,5,5,3,2,3,2,3,5,8,8,8,8,gpt-5-mini-2025-08-07,918,1502
2950,370,0,5,6,6,5,7,3,5,5,6,5,4,5,4,3,4,7,7,8,7,gpt-5-mini-2025-08-07,1046,1454
2951,370,1,5,6,7,6,7,2,6,7,7,6,5,6,3,4,5,7,6,7,7,gpt-5-mini-2025-08-07,1046,1454
2952,370,2,5,6,7,6,8,4,5,6,7,6,5,6,3,6,6,7,5,6,7,gpt-5-mini-2025-08-07,982,1454
2953,371,0,5,2,4,3,3,7,3,4,4,2,7,3,5,3,2,8,9,8,8,gpt-5-mini-2025-08-07,982,1450
2954,371,1,6,2,3,5,4,8,2,4,3,2,7,4,6,3,3,7,9,9,8,gpt-5-mini-2025-08-07,854,1450
2955,371,2,5,2,3,3,3,7,6,4,3,2,6,3,5,3,2,7,9,8,8,gpt-5-mini-2025-08-07,771,1450
2956,372,0,7,3,4,6,5,7,4,6,4,2,6,5,7,3,4,4,8,8,7,gpt-5-mini-2025-08-07,1174,1475
2957,372,1,7,3,4,5,5,7,4,6,5,3,5,5,6,3,4,5,8,8,8,gpt-5-mini-2025-08-07,918,1475
2958,372,2,6,3,5,6,5,6,3,6,5,3,6,5,7,3,3,6,8,8,8,gpt-5-mini-2025-08-07,1302,1475
2959,373,0,5,5,6,7,6,2,7,6,6,3,6,7,5,4,4,7,8,6,7,gpt-5-mini-2025-08-07,982,1624
2960,373,1,5,5,6,6,6,4,6,6,5,3,6,7,3,3,4,6,8,7,7,gpt-5-mini-2025-08-07,1110,1624
2961,373,2,4,5,6,6,6,2,6,6,6,3,6,6,3,4,4,7,8,6,7,gpt-5-mini-2025-08-07,1110,1624
2962,374,0,8,5,4,3,8,6,8,8,4,3,5,3,3,3,5,8,7,6,8,gpt-5-mini-2025-08-07,918,1574
2963,374,1,8,5,5,4,7,5,7,7,4,3,5,5,3,4,6,8,6,6,8,gpt-5-mini-2025-08-07,1046,1574
2964,374,2,7,5,4,4,7,3,6,8,4,4,5,4,3,4,5,7,6,6,8,gpt-5-mini-2025-08-07,854,1574
2965,375,0,3,2,6,2,6,2,2,3,7,2,6,2,2,3,5,7,8,8,9,gpt-5-mini-2025-08-07,854,1190
2966,375,1,3,2,5,2,6,2,2,4,6,2,4,2,2,3,6,7,8,9,9,gpt-5-mini-2025-08-07,726,1190
2967,375,2,5,2,7,2,7,4,3,5,7,3,6,3,2,4,6,8,8,8,8,gpt-5-mini-2025-08-07,854,1190
2968,376,0,3,4,4,6,4,3,3,5,4,3,7,6,7,5,4,3,6,6,6,gpt-5-mini-2025-08-07,1110,812
2969,376,1,3,3,5,6,4,2,4,4,5,3,7,6,7,5,3,4,6,6,6,gpt-5-mini-2025-08-07,1046,812
2970,376,2,3,3,5,6,3,3,3,4,4,3,7,6,6,5,2,4,6,6,6,gpt-5-mini-2025-08-07,1046,812
2971,377,0,3,5,6,5,6,3,2,5,6,4,5,5,2,3,5,5,6,3,4,gpt-5-mini-2025-08-07,918,721
2972,377,1,3,5,6,6,5,2,2,5,6,5,4,6,2,3,5,4,6,6,5,gpt-5-mini-2025-08-07,982,721
2973,377,2,2,6,7,5,2,2,2,5,6,6,4,6,2,2,3,2,5,3,3,gpt-5-mini-2025-08-07,726,721
2974,450,0,4,6,6,7,5,3,3,5,6,7,7,7,5,6,4,6,7,4,7,gpt-5-nano-2025-08-07,1304,685
2975,450,1,3,7,6,7,5,2,3,6,6,7,6,7,4,5,4,7,7,4,8,gpt-5-nano-2025-08-07,1709,685
2976,450,2,4,6,6,6,5,2,3,5,5,6,7,6,6,7,3,5,7,4,6,gpt-5-nano-2025-08-07,1645,685
2977,450,3,3,8,7,8,4,2,2,4,7,7,6,8,5,6,4,6,8,4,7,gpt-5-nano-2025-08-07,1561,685
2981,451,0,6,3,3,6,4,7,5,4,3,3,7,6,7,4,4,5,5,6,6,gpt-5-nano-2025-08-07,1304,1086
2982,451,1,5,2,3,6,4,4,3,4,3,3,7,6,7,4,6,6,3,5,6,gpt-5-nano-2025-08-07,1432,1086
2983,451,2,5,4,4,6,5,4,6,4,3,4,7,6,7,5,6,6,4,7,7,gpt-5-nano-2025-08-07,1517,1086
2984,451,3,4,4,3,6,4,6,4,3,3,3,6,6,7,4,5,6,5,7,7,gpt-5-nano-2025-08-07,1624,1086
3000,452,0,6,3,5,4,6,5,6,4,5,3,3,3,3,6,6,8,8,7,9,gpt-5-nano-2025-08-07,1453,1424
3001,452,1,7,3,5,3,7,6,6,4,4,3,2,4,3,7,7,8,7,5,8,gpt-5-nano-2025-08-07,1262,1424
3002,452,2,4,3,6,3,6,6,5,4,5,4,2,3,2,6,6,7,8,6,8,gpt-5-nano-2025-08-07,1302,1424
3003,452,3,6,2,7,3,6,3,7,5,6,4,2,3,2,5,5,8,6,8,8,gpt-5-nano-2025-08-07,1496,1424
3019,453,0,2,4,6,3,2,2,2,4,5,3,2,4,2,3,2,4,7,6,6,gpt-5-nano-2025-08-07,1197,1260
3020,453,1,4,3,5,2,2,2,3,4,4,3,3,4,3,3,2,3,7,7,7,gpt-5-nano-2025-08-07,1197,1260
3021,453,2,4,4,5,3,2,2,2,5,5,3,2,5,2,3,2,4,7,7,7,gpt-5-nano-2025-08-07,1240,1260
3022,453,3,4,3,4,3,3,2,2,5,4,2,3,4,2,3,2,3,7,6,7,gpt-5-nano-2025-08-07,1581,1260
3023,454,0,6,5,8,8,3,2,3,5,7,7,9,8,7,5,3,3,3,3,4,gpt-5-nano-2025-08-07,1624,1375
3024,454,1,4,6,8,8,4,3,2,6,7,7,9,8,6,5,5,4,3,5,6,gpt-5-nano-2025-08-07,1240,1375
3025,454,2,6,7,8,8,4,2,5,6,6,7,9,8,7,5,6,5,3,4,5,gpt-5-nano-2025-08-07,1496,1375
3026,454,3,4,6,8,8,4,3,3,6,5,6,9,7,7,5,5,3,3,4,4,gpt-5-nano-2025-08-07,1517,1375
3033,455,0,5,4,6,3,2,3,3,7,5,4,2,4,3,4,3,4,3,5,4,gpt-5-nano-2025-08-07,1559,773
3034,455,1,5,4,6,3,3,3,4,6,5,5,3,3,2,4,3,4,4,6,4,gpt-5-nano-2025-08-07,1517,773
3035,455,2,5,5,6,4,3,2,4,6,6,5,3,4,3,4,3,4,3,5,5,gpt-5-nano-2025-08-07,1238,773
3036,455,3,4,4,6,3,3,2,4,6,5,5,2,3,3,4,2,3,3,5,5,gpt-5-nano-2025-08-07,2035,773
3043,456,0,6,5,6,4,5,3,3,6,6,4,4,4,2,4,3,6,6,7,7,gpt-5-nano-2025-08-07,1368,942
3044,456,1,5,5,6,3,3,2,2,6,6,5,3,4,2,4,3,5,7,6,6,gpt-5-nano-2025-08-07,1305,942
3045,456,2,5,5,5,4,4,3,3,6,4,4,3,4,3,4,3,4,6,6,6,gpt-5-nano-2025-08-07,1261,942
3046,456,3,5,5,6,3,4,2,2,6,6,5,3,3,2,3,3,5,6,6,6,gpt-5-nano-2025-08-07,1688,942
3050,457,0,4,4,6,4,4,2,3,5,5,3,3,3,2,3,3,6,6,6,7,gpt-5-nano-2025-08-07,1907,726
3051,457,1,3,4,5,4,3,3,3,5,4,5,3,4,2,3,2,5,6,6,7,gpt-5-nano-2025-08-07,1453,726
3052,457,2,3,4,5,3,5,3,3,4,4,4,4,3,2,3,3,5,6,6,7,gpt-5-nano-2025-08-07,1646,726
